participant,start_time_s,end_time_s,sam_label,block,sam_rating,stimulus,theta_AF3,alpha_AF3,beta_AF3,tbr_AF3,bar_AF3,theta_F7,alpha_F7,beta_F7,tbr_F7,bar_F7,theta_F3,alpha_F3,beta_F3,tbr_F3,bar_F3,theta_FC5,alpha_FC5,beta_FC5,tbr_FC5,bar_FC5,theta_T7,alpha_T7,beta_T7,tbr_T7,bar_T7,theta_P7,alpha_P7,beta_P7,tbr_P7,bar_P7,theta_O1,alpha_O1,beta_O1,tbr_O1,bar_O1,theta_O2,alpha_O2,beta_O2,tbr_O2,bar_O2,theta_P8,alpha_P8,beta_P8,tbr_P8,bar_P8,theta_T8,alpha_T8,beta_T8,tbr_T8,bar_T8,theta_FC6,alpha_FC6,beta_FC6,tbr_FC6,bar_FC6,theta_F4,alpha_F4,beta_F4,tbr_F4,bar_F4,theta_F8,alpha_F8,beta_F8,tbr_F8,bar_F8,theta_AF4,alpha_AF4,beta_AF4,tbr_AF4,bar_AF4,sam_label_final,focus_label_binary,beh_hits,beh_false_alarms,beh_misses,beh_hr,beh_far,beh_dprime,beh_n_targets,beh_n_nontargets,behavior_source
P1,80255.22217394778,80256.22217394778,4,1,Medium-High,target,7114579.2228485,5708600.644598767,9252990.66102218,0.7688951046733846,1.620885964369738,6875542.941926599,4220064.150208585,11720050.01839978,0.5866479179809306,2.777220819693107,13283559.703809278,11665222.424881738,7800340.536141523,1.7029461268084658,0.6686833951407148,10987178.398754315,10252772.497352583,6881532.997620943,1.5966178470048404,0.6711875250716677,6013414.758070904,6854956.459582399,10211123.059298651,0.5889082643651866,1.4895970703103067,10456338.033359936,5180698.935211973,5806097.020474435,1.8009237524772737,1.120716932808386,5035205.104704212,4088510.675214376,9475851.327509057,0.5313723200876591,2.317678020251764,10996704.616074476,6298413.23727409,8012310.366724563,1.3724761164700032,1.272115700396984,4093942.0195624544,5139607.270978933,9559276.208077192,0.4282690373674152,1.859923473541287,5934866.210730478,6629551.014464238,7423811.413553934,0.7994365535599366,1.1198060618821384,7065689.7070905,7736885.604490237,10263914.117585575,0.6884010939827108,1.3266208966084148,7496826.894849499,4969516.275394272,10108364.289947713,0.741645896389462,2.034074088860034,8875664.62360565,8593547.422918323,5257935.019599758,1.6880514100155766,0.6118468614692524,4953857.590116367,3146643.1587225907,5626491.044054177,0.8804524083178593,1.7880931393371924,4,1,124.0,3.0,2.0,0.9803149606299213,0.0945945945945946,3.3732792934486246,126.0,36.0,trial_rows
P1,80257.32787483504,80258.32787483504,4,1,Medium-High,target,6665244.399516329,6426756.468082015,6886209.775924373,0.9679119016704102,1.0714906983210266,5622781.878902175,5629858.555056784,8738694.511241853,0.643434997260606,1.5522049845093688,11749524.272131408,6543623.31960089,6829577.192719899,1.720388237892092,1.0436996231525824,4987009.429870023,9392799.653148122,10223795.516984068,0.4877845435763516,1.0884715840348438,12337383.689873973,14160869.98551123,9043610.325940926,1.3642100052105408,0.6386338081766123,10990739.667374888,15245655.420421422,10257970.73363564,1.0714341025887817,0.672845505867539,4148145.443033192,8590635.755529687,9437763.917672705,0.4395262987311617,1.0986106484142029,10424687.994410267,6801753.113570424,11083330.15131616,0.9405736229171447,1.6294813949073523,11639268.111298325,10071977.05210206,12993174.394040864,0.8957986523013582,1.290032168146088,6096371.214086247,5956774.025213415,7555786.579708077,0.8068479899179185,1.268435993664771,11570187.70299503,8041123.507760463,8031365.83580147,1.4406251613416154,0.9987865287792712,5379349.649281929,7831080.733625414,6916531.330559864,0.7777525167151226,0.8832154291120228,9387134.2345589,6062050.107921976,8229634.695551189,1.1406501724351672,1.3575662604300451,11750162.08416787,10004220.1183069,4586494.892916284,2.5619045389793578,0.4584560154292662,4,1,124.0,3.0,2.0,0.9803149606299213,0.0945945945945946,3.3732792934486246,126.0,36.0,trial_rows
P1,80259.4344055223,80260.4344055223,4,1,Medium-High,target,8097946.102196974,9192016.249889424,4644619.374404573,1.7435112437464495,0.5052884207488695,13776839.681910813,10751589.96257465,7140346.049236499,1.9294358546367565,0.6641200114672735,6647642.722994839,4738005.0364558175,7676670.191563185,0.8659539301689334,1.6202325942028937,6271669.617752448,9586594.306635665,7656300.976190477,0.8191513940290556,0.7986466028807464,6507695.752887741,11380310.691603305,10245162.651989492,0.6351969191649702,0.9002533348714852,5819150.690262608,10471133.33949864,8351660.8553179875,0.6967656842240207,0.7975890082322137,8945935.05891837,10776618.682847466,8253237.840268157,1.0839303594609246,0.7658466985942788,13805372.12817499,8123526.769299222,6648011.486353748,2.0766167682641683,0.8183651848699749,7819951.193122442,9034195.73110704,5531423.017363609,1.413732265381792,0.6122761983468555,5163007.220899853,9114407.924658105,8847405.219900992,0.5835617441016938,0.9707054251944588,9900342.669225425,8955572.734805016,7268109.924267006,1.3621619337607749,0.811573993031195,5615264.965347636,3999129.0475177392,9481406.847819109,0.5922396386396231,2.3708679402842026,13542832.55871226,12895619.674394848,5485912.059139486,2.4686565174062545,0.4254089526253746,3704885.955894212,6957934.1426239135,6754192.167140542,0.5485313216166182,0.9707180362292795,4,1,124.0,3.0,2.0,0.9803149606299213,0.0945945945945946,3.3732792934486246,126.0,36.0,trial_rows
P1,80261.54026340957,80262.54026340957,4,1,Medium-High,nonTarget,8264719.772207987,8196727.0295128,8310628.26690017,0.9944759297109907,1.0138959412674426,7314216.656233273,2746502.825011747,6320157.089565495,1.1572839966761204,2.301165333605096,8137241.638431266,6507363.603186087,9534008.205019478,0.8534963955817827,1.4651107247720887,8152777.997498158,7702547.663781858,11018794.173871327,0.7398974759716173,1.4305389145052343,14229985.173884938,8685496.192117278,5727946.038360745,2.4843085250079198,0.6594840308098084,10209128.05011753,6031584.022024324,8682708.059038123,1.1757999901298657,1.4395402646026685,5252072.525757964,6644952.798079765,5993947.380422204,0.8762293347640326,0.9020300914935488,14740566.744158538,6109980.109231517,8242486.470419351,1.788364081282937,1.3490201806002362,10561579.53966262,8640935.196101077,7983884.38198331,1.3228622853677867,0.9239606825874312,7900129.550533313,9440877.34973459,10656778.630399011,0.7413243555606743,1.1287911319702302,15017242.210452126,7681698.130444287,7421710.011388375,2.0234207733000416,0.9661548638541886,8668136.962176215,10941245.776188154,6713205.82626647,1.2912067924777115,0.6135686889400358,9079192.008722542,12529148.97347617,8985003.198225072,1.0104828911486727,0.7171279723184752,9863768.02731322,8285363.538976965,9555190.08268264,1.0322942758815263,1.1532614154746514,4,1,124.0,3.0,2.0,0.9803149606299213,0.0945945945945946,3.3732792934486246,126.0,36.0,trial_rows
P1,80263.64786159682,80264.64786159682,4,1,Medium-High,target,9904158.2072622,8535121.415498313,9367029.203535035,1.0573425140517825,1.097468770218795,11740880.416020071,6621975.072167029,8484596.837490931,1.3837876614408575,1.2812788850795784,5366047.995239885,4719075.1188552175,9473467.524973078,0.5664291328486012,2.0074839425889897,7022304.585570541,7546724.135200474,8063962.404335757,0.8708255611155694,1.068538117979258,6309196.02299914,8073657.605403217,5473137.963698061,1.1527566205797188,0.6779006778829978,6467655.432871756,4567317.983063642,10479262.913626514,0.617186102322298,2.29440186833615,2927597.5357443164,6070909.78043701,7424529.776278721,0.3943142022405181,1.2229682279587872,12384189.492703987,9798484.40097099,5969906.778919041,2.074435992272959,0.6092683862748659,7512582.650551572,9402175.168539423,10532759.182730203,0.7132587501734023,1.120247069845478,10190683.88089119,9396303.941467237,5771012.2721209,1.765839925539791,0.6141789695257298,5457487.4788569445,5197561.672067704,6374304.245586763,0.8561699078978581,1.2264028111187233,7139399.740482009,6575985.998486676,8239968.081553892,0.8664353635621925,1.2530391767029532,11146208.635342242,8488926.24280551,8542509.911679428,1.3047931756102509,1.0063121845262033,10292649.000837335,8859275.962481441,7230431.468649282,1.4235179526236637,0.816142481537969,4,1,124.0,3.0,2.0,0.9803149606299213,0.0945945945945946,3.3732792934486246,126.0,36.0,trial_rows
P1,80265.75772998406,80266.75772998406,4,1,Medium-High,target,8300291.682838936,5154495.594562266,5886022.956225157,1.4101697775508009,1.1419202613025057,9067016.42439786,10400580.428200914,10034473.829775678,0.9035866332615224,0.9647994070184248,6565262.70141117,6493613.287441781,8756453.910781696,0.74976271996675,1.3484717249356533,12311239.86285775,8737855.22058748,7901027.699778956,1.5581820910717952,0.90422964220821,10714534.585631078,8878153.837817453,8285573.885640548,1.2931553967794651,0.9332541468640984,9181571.384779854,9438830.492185596,8265481.407645986,1.110833227001931,0.875689145439043,11848163.420425516,6368529.907495007,10280052.223047083,1.15253922483612,1.614195485044151,7888767.988837562,9010728.081873016,9807213.72722098,0.8043842224975107,1.0883930397311914,10772156.119203784,9313519.956300557,8597473.866429703,1.2529443283643464,0.9231175652996318,7170867.703688871,5725332.8551144935,11249900.211761652,0.6374161164729091,1.964933829430024,5221178.138309974,18670788.872911755,8187712.250052629,0.6376846155379255,0.4385306001682474,11031464.25335625,5751367.122612803,9320025.180080716,1.1836303057349369,1.6204886562426046,8653295.065791989,7291911.049188711,8931414.661207244,0.9688605214330444,1.2248386741087498,9143277.506058104,6245508.081328108,7050158.004628578,1.2968897292876769,1.128836583480869,4,1,124.0,3.0,2.0,0.9803149606299213,0.0945945945945946,3.3732792934486246,126.0,36.0,trial_rows
P1,80267.8666596713,80268.8666596713,4,1,Medium-High,target,5295030.1365707,4557906.477005201,10987237.937283294,0.4819255000024101,2.410588719341719,8401236.718968576,11157149.555823438,13042083.197371934,0.6441637115657628,1.1689440149670365,7729346.567861852,11354389.921866952,9748274.71980058,0.7928937981366174,0.8585467635761547,7616058.312063449,4563759.743028965,6687553.056159961,1.1388408059130437,1.46536045557066,9853075.597568726,11890808.2554935,7620699.631211099,1.29293582930559,0.6408899603347291,4429449.163666035,6052509.0429737065,9103796.007645717,0.4865496942095378,1.5041358786921957,8006140.07860897,9091161.397792991,10498836.038397856,0.7625740652895008,1.154839913077178,11646542.32885692,9338165.40619681,6450700.664198549,1.8054693490112388,0.6907888630798789,10871524.007663,10949574.607700774,15471954.66950082,0.7026600219488461,1.413018790576529,6082049.356754202,5866431.957021714,7371795.502416098,0.8250431465117036,1.2566063250069008,10064852.61479115,9549182.993693002,8230851.090564962,1.2228203990142046,0.8619429637070769,7209850.984694916,7791994.129178172,9803034.23889967,0.7354713662108128,1.2580905576136008,6044458.684300306,9478452.476420317,12396849.860959789,0.4875802120775488,1.3078980869292336,6745308.791515152,11538619.974187337,6107580.127682053,1.1044159307779935,0.5293163429721334,4,1,124.0,3.0,2.0,0.9803149606299213,0.0945945945945946,3.3732792934486246,126.0,36.0,trial_rows
P1,80269.97194025856,80270.97194025856,4,1,Medium-High,target,8419339.736234248,6206509.360434067,9277230.08893146,0.90752731747801,1.494758091895093,4281200.884024052,4106262.6370994616,8827009.103824234,0.4850114952491954,2.1496455253674087,7059310.324053512,7635806.025845822,8069161.687072223,0.8748505232412661,1.0567530997722534,11789548.74993991,11252508.744725363,8161185.68583053,1.4445877356287766,0.7252769912003937,10921039.492674408,10960946.534270082,7233891.389816266,1.5097046533002747,0.6599695899618755,10956539.862025091,10186108.732982757,9205456.334109403,1.1902223490461104,0.9037264941323484,4662821.988419756,9446239.363818737,5771023.06009228,0.8079714705463674,0.6109333924139824,5149308.987444367,4817180.428047378,7249342.002044888,0.7103139824265229,1.5048931860298569,9731914.066350652,7532762.688725261,6280528.655822192,1.5495374035637823,0.8337616509839926,9357150.79889758,5623779.5265651895,8658569.184971152,1.08068095305388,1.5396352478027366,14285208.49404616,8006819.183018916,9208403.812911509,1.5513229854251438,1.1500701592513725,4763930.369061689,8631491.104265494,12032644.699802903,0.3959171477189651,1.3940400974122111,12333213.445457056,9244724.33723963,7021832.579357456,1.756409499382514,0.7595502389478598,5495725.722029199,8085216.957623912,5674192.539414486,0.9685476275001936,0.7017984265795164,4,1,124.0,3.0,2.0,0.9803149606299213,0.0945945945945946,3.3732792934486246,126.0,36.0,trial_rows
P1,80272.07556104584,80273.07556104584,4,1,Medium-High,nonTarget,4249343.124433095,4707483.749426132,9658464.88367272,0.4399605087984999,2.051725592223264,7546219.670444273,8600877.622740638,8244788.434890097,0.915271474827706,0.9585985054700644,12681723.456472738,8981817.443511492,8585296.223968288,1.4771445417419742,0.9558528970292474,11866802.553279324,8184648.928322557,8452390.612242961,1.4039581341745753,1.03271266565801,10507596.112744972,6092865.809646325,5917582.949868522,1.7756567506972476,0.9712314590122282,9965146.746388173,12144447.228287354,8528957.086989054,1.168389832983218,0.7022927373032715,11514544.736090956,12416338.692814646,7755373.120629288,1.4847183439133669,0.6246103068304132,5694706.340065248,6053539.003975371,9432641.15341708,0.6037234161083587,1.5582027549872308,7977574.317172192,5364455.838276615,10988544.976821646,0.72599005000202,2.0483988139889,7379584.951911305,9004707.02450113,9776322.30389108,0.7548426414884207,1.0856902148276943,6081575.381493445,5511301.5215120055,10794011.259591538,0.5634212560311505,1.9585230852385371,8231693.132996499,10454424.91202413,7833778.858826455,1.050794677937801,0.7493266176522493,7319604.870707028,4412596.399360315,7894998.177046542,0.9271192603929436,1.789195626001749,4953177.104931224,9537808.64073309,12056535.784015246,0.4108292127742223,1.2640781796067324,4,1,124.0,3.0,2.0,0.9803149606299213,0.0945945945945946,3.3732792934486246,126.0,36.0,trial_rows
P1,80274.17944963311,80275.17944963311,4,1,Medium-High,target,6557829.464430728,4134240.4480925854,11700090.93382131,0.5604938885965485,2.8300460703052184,14657566.317855736,7481868.214828496,6870381.837876874,2.133442749433168,0.9182708971350628,14333875.693364551,10872527.717482071,9227100.214720702,1.5534539952754192,0.8486619169417552,11245741.89467048,7097926.2960735615,7516604.104525328,1.4961200215267487,1.0589859334948817,10346689.674467647,7240135.955382562,9270718.11890404,1.1160612955505118,1.2804618830412813,5881548.583376139,8712939.042418312,12960580.09834111,0.4538028806387261,1.487509557365599,5713501.970254827,5047451.069512149,10762617.523707258,0.5308654662928849,2.132287638946344,5098212.396170193,4890631.55630105,9890881.207107767,0.5154457211058733,2.0224138934294564,7641663.565249802,5738939.755601805,8682710.106161967,0.8801011978767606,1.512946724643125,7431434.333780892,8406309.674905472,9180536.479244402,0.8094771313835607,1.092100676073135,9274447.70551616,8172667.612893877,10488931.834693424,0.8842127922730694,1.2834159336353308,5560945.655946033,6680886.573296353,10085637.660306469,0.5513727384666974,1.5096256387017524,9546557.033021582,13426992.365177212,7314980.828379071,1.30506931692629,0.544796677426466,10578636.949694624,9241948.845527347,8410133.545349153,1.2578441106377751,0.9099956822872102,4,1,124.0,3.0,2.0,0.9803149606299213,0.0945945945945946,3.3732792934486246,126.0,36.0,trial_rows
P1,80276.28781232037,80277.28781232037,4,1,Medium-High,target,12466437.902445734,11452295.043459289,12150484.418055944,1.026003365258448,1.0609650180987444,12724043.141522996,8485546.336364036,9847574.916136203,1.2920991462246632,1.1605115953389256,12231978.966652287,11231457.345064826,8742591.928945981,1.3991250038965266,0.77840227321769,14131768.827186324,7438904.614725165,10435576.721065706,1.354191455337521,1.4028378184079262,11726232.366635391,8296379.455951522,7381435.309993109,1.5886114114906926,0.8897176592733996,8872370.54838389,7061753.93038792,12795000.101208718,0.6934248126770811,1.8118728331993657,9399710.323127916,7390233.367535854,8345253.164448233,1.1263541246623645,1.1292272854477956,8897451.78902366,9507521.39507752,7528709.456146015,1.1818030488293425,0.7918687892770847,11946694.361154864,7233510.499264199,7324744.483801064,1.631004929602037,1.012612684331646,5543857.211884263,5866490.16753335,8617126.286390193,0.6433533671939076,1.4688725354181216,18214212.53114314,15915763.028294314,7518689.920784435,2.422524764692361,0.4724052442486139,7000185.406618292,6665625.164982902,9610506.331178144,0.7283888242088224,1.4418011954326262,4941491.101664898,7871319.795144299,8597731.114053702,0.5747436196960873,1.0922858348808944,11564001.728759682,7454443.766900027,6233632.225769651,1.855098489922848,0.8362303641552511,4,1,124.0,3.0,2.0,0.9803149606299213,0.0945945945945946,3.3732792934486246,126.0,36.0,trial_rows
P1,80278.3975312076,80279.3975312076,4,1,Medium-High,target,8473729.993161129,7077817.862445053,9236496.278151289,0.9174182220162354,1.3049920833877622,9323802.006975649,10180239.1165024,8890752.58587102,1.0487078474990768,0.8733343572901847,8252632.407021255,6700525.403649614,7362307.537584342,1.1209301383963972,1.098765707771852,11134149.869270254,12100163.780215684,7826009.306027072,1.422711043889952,0.6467688742215995,9278289.028245743,14645894.840334184,9160772.693549505,1.0128282120545344,0.6254839867019334,9134598.945111968,12558030.13380194,11682649.31224308,0.7818944745297773,0.9302931421383812,7282939.043697895,8041412.008440865,8239319.488120653,0.8839248258546527,1.0246110359066354,10951359.270671897,9983368.661384746,8161758.061276905,1.34178925526231,0.8175354770625916,11580999.21941275,9181858.126875406,8099666.512861434,1.4298118571947769,0.8821380597412648,4533298.141032454,4262058.260773175,4847587.154739282,0.9351658869300448,1.1373817198500442,10286548.472814452,6987399.992347381,9142290.574072732,1.1251609637071482,1.3083966259388888,6891254.549572575,7929462.334267298,5575582.723132886,1.2359702818112652,0.7031476395364055,5394880.768313293,5400089.655863089,9969990.010695584,0.5411119532242044,1.846263793022543,8484967.664821206,5347292.649562525,9089842.74052404,0.9334559361509964,1.6998962533437745,4,1,124.0,3.0,2.0,0.9803149606299213,0.0945945945945946,3.3732792934486246,126.0,36.0,trial_rows
P1,80280.50010089489,80281.50010089489,4,1,Medium-High,target,6333958.675317418,10629314.250331037,12533016.10755998,0.5053818347442114,1.179099216788106,6631811.604062515,9005999.923708942,7496517.99203358,0.8846522627051688,0.8323915229333345,11664961.285924776,12620185.111487474,10919019.528693369,1.068315818583454,0.8652028026716004,4108896.442679168,3964859.440009392,4698371.505802099,0.8745363021219208,1.1850032963062542,6646779.988967225,7561709.366806624,8705142.025456974,0.7635464153864053,1.1512135157785404,6603097.372920066,6101448.156126145,8684655.534844289,0.7603177059156044,1.4233761088544987,4279507.162490636,10452514.503086042,10356807.158252612,0.4132071879971809,0.9908436056409992,12145048.353125451,13156144.591035904,6685568.419222482,1.816606695431575,0.5081707922074505,6534392.755394221,11708285.85280312,8692263.787692415,0.751748096352808,0.7424027647575219,8745120.251958644,8756803.190820796,8073147.490806548,1.0832355363155843,0.921928621082762,8028493.396025236,5840212.98929152,10106680.658424102,0.7943748959094044,1.730532889289394,10918475.330105474,4094003.181778207,11394427.492234925,0.9582293921784308,2.7831994715953834,2986704.085540997,4231990.9881097805,6881965.7924391525,0.4339899638592114,1.6261768542926374,14217058.072784811,11172823.367639955,8792731.547226883,1.616910285094362,0.7869748995310734,4,1,124.0,3.0,2.0,0.9803149606299213,0.0945945945945946,3.3732792934486246,126.0,36.0,trial_rows
P1,80282.60956128214,80283.60956128214,4,1,Medium-High,target,16668950.10684196,8996502.089879889,7024365.87308175,2.3730184913515773,0.7807885556969322,9483029.638665969,5210884.562657232,7229139.165583703,1.3117785425701207,1.3873151628400848,6746054.35680538,11762562.408700958,11331151.171271546,0.5953547221141132,0.963323362508981,7817200.017412759,5094253.888919164,7703224.752330559,1.0147957860177603,1.5121399365442572,8525129.538778303,9318995.63359426,8006732.7378360545,1.064745111135351,0.859184085135999,7303837.721356593,9858446.05565672,11351984.990922255,0.6433974082239529,1.15149841332332,9657045.597652152,5848737.642622095,5365271.790137614,1.7999173155409631,0.9173384271913188,6324659.235069022,10677081.218229964,6659749.243972496,0.94968429040977,0.6237424917777803,8061801.576879243,14839651.186461994,6853047.627390526,1.1763819566432785,0.4618065169646619,10026815.90480262,11280508.741205323,9619576.401703574,1.0423344527963752,0.8527608658787954,3517790.76443722,7631129.886290876,6015525.543054726,0.584785275909719,0.788287662861231,5637268.657059739,9931479.037438918,10733500.812945772,0.5252031704567981,1.08075552216175,10307135.50934037,8413866.193076696,6025989.165430103,1.7104470695815968,0.7161974087950858,5779465.240633909,8046186.745792503,10371745.245943945,0.5572317005080771,1.2890261652661144,4,1,124.0,3.0,2.0,0.9803149606299213,0.0945945945945946,3.3732792934486246,126.0,36.0,trial_rows
P1,80284.72057076936,80285.72057076936,4,1,Medium-High,nonTarget,11087755.80457163,6365479.221109027,9331268.48105354,1.188236714770828,1.465917672012728,11635289.9925937,12062711.604395356,8194432.487830073,1.419901867502576,0.6793192738558238,5983640.246206127,9859609.258900307,7005724.13656896,0.8541073170398348,0.7105478475472914,12329269.053601507,10191858.593782432,10490297.167616695,1.1753021727222062,1.0292820559751807,6739494.780150108,10811378.985338837,7602327.423169949,0.8865041460342594,0.7031783303017463,8137102.619258189,6236266.073819356,9518588.947076485,0.8548643779556632,1.5263282282064163,8714482.629400061,12126163.30918086,8948293.351022223,0.9738709145475822,0.737932775839112,11701263.501167282,7695042.756194672,5528719.094322593,2.116451080537486,0.7184780214342353,5706252.814143721,4874906.538544523,8239492.316027574,0.6925490789091264,1.6901846734660886,10962383.93983228,9214039.521300197,10698448.493074382,1.024670441412954,1.1611029525478658,8493733.941175174,8100414.56438343,7263484.845740443,1.1693744974433575,0.8966806313441205,5962572.152128908,6581688.86961402,5520721.271734439,1.0800349915611032,0.8388000984401134,8574781.149170427,11843719.80475599,8438766.525248624,1.0161178323295057,0.712509808097616,10223508.835994408,7978907.684644658,7320988.701209439,1.3964655940946156,0.9175427252152096,4,1,124.0,3.0,2.0,0.9803149606299213,0.0945945945945946,3.3732792934486246,126.0,36.0,trial_rows
P1,80286.82656025662,80287.82656025662,4,1,Medium-High,target,11845134.098296046,13030621.00144941,6993085.2988550905,1.6938352089363666,0.53666554326745,6714389.114144672,5668418.959039081,6674186.088187198,1.0060236597281322,1.1774334495061065,6219949.752974507,8682053.702493561,5033286.744155847,1.2357630449321204,0.5797345785491101,9199940.08175828,7182620.828952977,7629448.187443055,1.2058460658924224,1.062209515040656,8696865.168932652,7785192.695372127,5966494.191039773,1.457617302635312,0.7663900464000755,8327710.467629072,9323580.01119485,10333848.01832728,0.8058673257880041,1.108356232897599,2823055.9344864525,6376955.845671345,11898794.09198461,0.2372556338619347,1.8659050462238136,10117465.997642802,13097376.947612371,7645682.296609501,1.323291448054207,0.5837567573408884,9598825.121999612,7927593.51841379,7737805.286993496,1.24051003688789,0.9760597928009976,7471373.893596951,6728712.671547739,9540355.165283836,0.7831337265916839,1.417857416564254,13478931.942377374,11709338.50082818,9804333.304419464,1.3747933208575764,0.8373088969736441,7795504.271952351,11100499.746715529,9345218.63723005,0.8341703468441227,0.841873685911768,5507718.69610193,9055665.370040148,7045405.5257783625,0.7817461572580591,0.7780108073656797,10412362.859590303,11706700.400844406,5962990.75856392,1.7461645139456727,0.5093656243337199,4,1,124.0,3.0,2.0,0.9803149606299213,0.0945945945945946,3.3732792934486246,126.0,36.0,trial_rows
P1,80288.93358094388,80289.93358094388,4,1,Medium-High,target,10479683.256531268,12506693.317091696,7218452.755854376,1.4517907938140815,0.5771671674390232,15392339.892588718,6674233.070453529,9305475.18076794,1.654116484497297,1.3942388709742215,9512317.327040808,4605752.377687975,9389581.193460708,1.0130715237507697,2.038663919264837,8511945.216385873,10447676.513741806,8039226.815942708,1.058801475722231,0.7694750890658542,8121581.73854554,6547959.595972758,10295145.504532477,0.7888748862238015,1.5722677199878234,8243158.189245678,5167175.406968595,9053833.00635667,0.9104605953586928,1.7521822452836455,8938139.337076353,5039579.668909647,8420546.857685957,1.061467798723542,1.670882774139735,8572293.78131046,11235413.634102292,11043140.98774643,0.7762550338551645,0.9828869098532994,5605910.712875992,5996276.055695295,6248658.328624565,0.8971383004245564,1.0420898355220911,10905700.62560768,9061282.64752688,6456575.844498958,1.6890842589418975,0.7125454635565496,8497267.603798382,8122131.591996707,7324863.397352025,1.1600581666642666,0.9018400298475484,12496941.489000374,7242758.987300515,9602548.14703927,1.3014193001316556,1.3258135696461002,11852448.562315255,9260990.54317831,8893663.67499647,1.3326845938234742,0.9603361145366448,9417861.445270449,4803882.17253213,9093865.881932572,1.0356279240912911,1.8930243405905995,4,1,124.0,3.0,2.0,0.9803149606299213,0.0945945945945946,3.3732792934486246,126.0,36.0,trial_rows
P1,80291.03894173115,80292.03894173115,4,1,Medium-High,nonTarget,10323495.023876011,9497125.56204205,12381879.311453216,0.8337583305570423,1.3037501958425084,7263391.102153868,11621748.127806343,9917575.997770784,0.7323756433816583,0.8533635291959102,14069315.786192715,12650852.116690552,10334056.140958192,1.361451456648288,0.8168664091270375,6891785.523087501,13457033.706452549,10165710.067834131,0.6779443321813957,0.7554198265075125,9872015.381854665,6305070.570099149,9437907.157555638,1.045996238048548,1.496875737174695,8699694.97486492,7347934.276407172,7288045.376976781,1.19369385409531,0.9918495597296396,6787406.806008718,9351672.702237122,9491914.77491424,0.715072455554158,1.0149964693100912,4991668.834979933,6675406.066060567,8439784.723895967,0.5914450425313316,1.26431031166867,14225556.45927338,11910010.46300936,8841964.950438116,1.6088682254467104,0.7423977483395068,16534302.137554968,9568043.837243726,6934964.69649713,2.384194132366166,0.724804862358876,8961079.670432499,10567875.260381838,11916905.369812109,0.7519636509938811,1.127653863827072,8930343.495810697,6405135.426469726,9385185.951817296,0.9515361274308554,1.4652595654780816,7377177.853264101,13010220.294175258,8829930.48024834,0.8354740583480358,0.6786918499913137,7390894.855351004,7668466.363656042,11200313.64601557,0.6598828469397606,1.4605676174180509,4,1,124.0,3.0,2.0,0.9803149606299213,0.0945945945945946,3.3732792934486246,126.0,36.0,trial_rows
P1,80293.14416921842,80294.14416921842,4,1,Medium-High,target,11189746.58580939,7658964.611165799,5741129.254403364,1.9490497583253357,0.7495960023151857,7548326.258224399,7265552.147426598,8808578.440942956,0.8569289935750805,1.2123756408606725,8100576.782152778,6980776.321296133,5409481.294575185,1.4974775474824764,0.7749111338910221,10369101.869947176,9523953.062937878,9520920.013830038,1.0890861234928002,0.999681534643462,9020792.490657298,5959561.40734886,6546938.7689799005,1.3778641910321174,1.0985605016011302,8115176.40868253,7258259.419473122,7925066.561403711,1.0239884227855804,1.091868739238173,14600497.82972916,12197677.48241742,7885320.848564657,1.851604786936076,0.6464608414127285,6758512.237905547,9342464.886611132,5227560.216044505,1.2928616713323018,0.5595482861847545,8054990.368964319,6513365.122899722,6529765.543698612,1.2335803353211643,1.0025179642917958,8978878.128391648,9547264.533627411,9573964.86728306,0.9378432293056566,1.0027966475173704,4582191.556422009,5988411.990595795,8253382.435699221,0.5551895349720104,1.3782255543974489,6500772.566638877,6517675.932757153,5326335.190510608,1.220496332679296,0.817213872776492,3604274.595761558,2961204.4566089385,6539420.156669956,0.5511611900460834,2.2083649584124485,4642581.004860493,8175192.92604316,7648040.570381719,0.6070288150457313,0.9355180531602956,4,1,124.0,3.0,2.0,0.9803149606299213,0.0945945945945946,3.3732792934486246,126.0,36.0,trial_rows
