"TimestampLSL_s","Marker"
"2092.947510132982","{""event"":""trial_onset"",""participant"":113,""block"":2,""trial"":17,""stimulus"":""target"",""lsl_t"":2092.947530}"
"2095.0509457323137","{""event"":""trial_onset"",""participant"":113,""block"":2,""trial"":18,""stimulus"":""target"",""lsl_t"":2095.050965}"
"2097.155786831645","{""event"":""trial_onset"",""participant"":113,""block"":2,""trial"":19,""stimulus"":""target"",""lsl_t"":2097.155806}"
"2099.2646393309747","{""event"":""trial_onset"",""participant"":113,""block"":2,""trial"":20,""stimulus"":""nonTarget"",""lsl_t"":2099.264659}"
"2101.373524230304","{""event"":""trial_onset"",""participant"":113,""block"":2,""trial"":21,""stimulus"":""nonTarget"",""lsl_t"":2101.373544}"
"2103.4827928296336","{""event"":""trial_onset"",""participant"":113,""block"":2,""trial"":22,""stimulus"":""target"",""lsl_t"":2103.482812}"
"2105.5908449289636","{""event"":""trial_onset"",""participant"":113,""block"":2,""trial"":23,""stimulus"":""target"",""lsl_t"":2105.590865}"
"2107.6961252282945","{""event"":""trial_onset"",""participant"":113,""block"":2,""trial"":24,""stimulus"":""nonTarget"",""lsl_t"":2107.696145}"
"2109.805332927624","{""event"":""trial_onset"",""participant"":113,""block"":2,""trial"":25,""stimulus"":""nonTarget"",""lsl_t"":2109.805353}"
"2111.9155225269533","{""event"":""trial_onset"",""participant"":113,""block"":2,""trial"":26,""stimulus"":""target"",""lsl_t"":2111.915542}"
"2114.0232576262833","{""event"":""trial_onset"",""participant"":113,""block"":2,""trial"":27,""stimulus"":""target"",""lsl_t"":2114.023277}"
"2116.129275425614","{""event"":""trial_onset"",""participant"":113,""block"":2,""trial"":28,""stimulus"":""target"",""lsl_t"":2116.129295}"
"2118.239051124943","{""event"":""trial_onset"",""participant"":113,""block"":2,""trial"":29,""stimulus"":""target"",""lsl_t"":2118.239071}"
