TimestampLSL_s,Marker
961339.4016374141,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":156,""stimulus"":""target"",""lsl_t"":961339.401657}"
961341.5090916047,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":157,""stimulus"":""target"",""lsl_t"":961341.509111}"
961343.6172910952,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":158,""stimulus"":""nonTarget"",""lsl_t"":961343.617311}"
961345.7247388858,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":159,""stimulus"":""target"",""lsl_t"":961345.724758}"
961347.8352202764,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":160,""stimulus"":""nonTarget"",""lsl_t"":961347.835240}"
961349.9407967669,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":161,""stimulus"":""target"",""lsl_t"":961349.940816}"
961351.9443472578,"{""event"":""BLOCK_END"",""participant"":1,""block"":1,""lsl_time_s"":961351.944367}"
961357.471880033,"{""event"":""EXP_START"",""participant"":1,""block"":2,""lsl_time_s"":961357.471900}"
961357.472233733,"{""event"":""BLOCK_START"",""participant"":1,""block"":2,""lsl_time_s"":961357.472253}"
961357.5728454326,"{""event"":""trial_onset"",""participant"":1,""block"":2,""trial"":0,""stimulus"":""target"",""lsl_t"":961357.572865}"
961359.6842016231,"{""event"":""trial_onset"",""participant"":1,""block"":2,""trial"":1,""stimulus"":""target"",""lsl_t"":961359.684221}"
961361.7922793137,"{""event"":""trial_onset"",""participant"":1,""block"":2,""trial"":2,""stimulus"":""target"",""lsl_t"":961361.792299}"
961363.8975594041,"{""event"":""trial_onset"",""participant"":1,""block"":2,""trial"":3,""stimulus"":""target"",""lsl_t"":961363.897579}"
961366.0044151947,"{""event"":""trial_onset"",""participant"":1,""block"":2,""trial"":4,""stimulus"":""target"",""lsl_t"":961366.004435}"
961368.1072876853,"{""event"":""trial_onset"",""participant"":1,""block"":2,""trial"":5,""stimulus"":""target"",""lsl_t"":961368.107307}"
961370.2126606759,"{""event"":""trial_onset"",""participant"":1,""block"":2,""trial"":6,""stimulus"":""nonTarget"",""lsl_t"":961370.212680}"
961372.3160099664,"{""event"":""trial_onset"",""participant"":1,""block"":2,""trial"":7,""stimulus"":""target"",""lsl_t"":961372.316030}"
961374.4265238569,"{""event"":""trial_onset"",""participant"":1,""block"":2,""trial"":8,""stimulus"":""target"",""lsl_t"":961374.426544}"
961376.5306929474,"{""event"":""trial_onset"",""participant"":1,""block"":2,""trial"":9,""stimulus"":""target"",""lsl_t"":961376.530713}"
961378.638295538,"{""event"":""trial_onset"",""participant"":1,""block"":2,""trial"":10,""stimulus"":""target"",""lsl_t"":961378.638315}"
961380.7468691285,"{""event"":""trial_onset"",""participant"":1,""block"":2,""trial"":11,""stimulus"":""target"",""lsl_t"":961380.746889}"
961382.852701419,"{""event"":""trial_onset"",""participant"":1,""block"":2,""trial"":12,""stimulus"":""nonTarget"",""lsl_t"":961382.852721}"
961384.9608623097,"{""event"":""trial_onset"",""participant"":1,""block"":2,""trial"":13,""stimulus"":""target"",""lsl_t"":961384.960882}"
961387.0700129002,"{""event"":""trial_onset"",""participant"":1,""block"":2,""trial"":14,""stimulus"":""nonTarget"",""lsl_t"":961387.070033}"
961389.1776233907,"{""event"":""trial_onset"",""participant"":1,""block"":2,""trial"":15,""stimulus"":""target"",""lsl_t"":961389.177643}"
961391.2854097813,"{""event"":""trial_onset"",""participant"":1,""block"":2,""trial"":16,""stimulus"":""target"",""lsl_t"":961391.285430}"
961393.3909264718,"{""event"":""trial_onset"",""participant"":1,""block"":2,""trial"":17,""stimulus"":""target"",""lsl_t"":961393.390946}"
961395.4969032623,"{""event"":""trial_onset"",""participant"":1,""block"":2,""trial"":18,""stimulus"":""nonTarget"",""lsl_t"":961395.496923}"
961397.6053920528,"{""event"":""trial_onset"",""participant"":1,""block"":2,""trial"":19,""stimulus"":""target"",""lsl_t"":961397.605412}"
961399.7103710434,"{""event"":""trial_onset"",""participant"":1,""block"":2,""trial"":20,""stimulus"":""target"",""lsl_t"":961399.710391}"
961401.822770234,"{""event"":""trial_onset"",""participant"":1,""block"":2,""trial"":21,""stimulus"":""target"",""lsl_t"":961401.822790}"
961403.9315003244,"{""event"":""trial_onset"",""participant"":1,""block"":2,""trial"":22,""stimulus"":""target"",""lsl_t"":961403.931520}"
961406.039691915,"{""event"":""trial_onset"",""participant"":1,""block"":2,""trial"":23,""stimulus"":""target"",""lsl_t"":961406.039712}"
961408.1458581055,"{""event"":""trial_onset"",""participant"":1,""block"":2,""trial"":24,""stimulus"":""target"",""lsl_t"":961408.145878}"
961410.2508773961,"{""event"":""trial_onset"",""participant"":1,""block"":2,""trial"":25,""stimulus"":""nonTarget"",""lsl_t"":961410.250897}"
961412.3555614866,"{""event"":""trial_onset"",""participant"":1,""block"":2,""trial"":26,""stimulus"":""target"",""lsl_t"":961412.355581}"
961414.4633649772,"{""event"":""trial_onset"",""participant"":1,""block"":2,""trial"":27,""stimulus"":""target"",""lsl_t"":961414.463385}"
961416.5722672677,"{""event"":""trial_onset"",""participant"":1,""block"":2,""trial"":28,""stimulus"":""nonTarget"",""lsl_t"":961416.572287}"
961418.6857617581,"{""event"":""trial_onset"",""participant"":1,""block"":2,""trial"":29,""stimulus"":""target"",""lsl_t"":961418.685782}"
961420.7965589487,"{""event"":""trial_onset"",""participant"":1,""block"":2,""trial"":30,""stimulus"":""nonTarget"",""lsl_t"":961420.796579}"
961422.9042895393,"{""event"":""trial_onset"",""participant"":1,""block"":2,""trial"":31,""stimulus"":""nonTarget"",""lsl_t"":961422.904309}"
